Datacode,Rectype,RecYear,monthday,Watershed,fireFrequency,LastFire,LastWildfire,Species,CensusReplicate,GalledStems,SampledStems
cgp01,1,1996,0311,020a,20,3,,ceanothu,1,3,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,2,5,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,3,10,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,4,12,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,5,5,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,6,13,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,7,12,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,8,7,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,9,3,100
cgp01,1,1996,0311,020a,20,3,,ceanothu,10,3,100
cgp01,1,1996,0311,020a,20,3,,solidago,1,0,100
cgp01,1,1996,0311,020a,20,3,,solidago,2,5,100
cgp01,1,1996,0311,020a,20,3,,solidago,3,0,100
cgp01,1,1996,0311,020a,20,3,,solidago,4,9,100
cgp01,1,1996,0311,020a,20,3,,solidago,5,1,100
cgp01,1,1996,0311,020a,20,3,,solidago,6,0,100
cgp01,1,1996,0311,020a,20,3,,solidago,7,15,100
cgp01,1,1996,0311,020a,20,3,,solidago,8,8,100
cgp01,1,1996,0311,020a,20,3,,solidago,9,11,100
cgp01,1,1996,0311,020a,20,3,,solidago,10,21,100
cgp01,1,1996,0311,020a,20,3,,solidago,11,7,100
cgp01,1,1996,0311,020a,20,3,,solidago,12,1,100
cgp01,1,1996,0311,020a,20,3,,solidago,13,2,100
cgp01,1,1996,0311,020a,20,3,,solidago,14,0,100
cgp01,1,1996,0311,020a,20,3,,solidago,15,1,100
cgp01,1,1996,0311,020a,20,3,,solidago,16,17,100
cgp01,1,1996,0311,020a,20,3,,solidago,17,2,100
cgp01,1,1996,0311,020a,20,3,,solidago,18,0,100
cgp01,1,1996,0311,020a,20,3,,solidago,19,13,100
cgp01,1,1996,0311,020a,20,3,,solidago,20,2,100
cgp01,1,1996,,020b,20,6,,ceanothu,1,11,100
cgp01,1,1996,,020b,20,6,,ceanothu,2,12,100
cgp01,1,1996,,020b,20,6,,ceanothu,3,6,100
cgp01,1,1996,,020b,20,6,,ceanothu,4,15,100
cgp01,1,1996,,020b,20,6,,ceanothu,5,11,100
cgp01,1,1996,,020b,20,6,,ceanothu,6,9,100
cgp01,1,1996,,020b,20,6,,ceanothu,7,4,100
cgp01,1,1996,,020b,20,6,,ceanothu,8,8,100
cgp01,1,1996,,020b,20,6,,ceanothu,9,14,100
cgp01,1,1996,,020b,20,6,,ceanothu,10,7,100
cgp01,1,1996,,020b,20,6,,solidago,1,0,100
cgp01,1,1996,,020b,20,6,,solidago,2,6,100
cgp01,1,1996,,020b,20,6,,solidago,3,0,100
cgp01,1,1996,,020b,20,6,,solidago,4,6,100
cgp01,1,1996,,020b,20,6,,solidago,5,19,100
cgp01,1,1996,,020b,20,6,,solidago,6,0,100
cgp01,1,1996,,020b,20,6,,solidago,7,13,100
cgp01,1,1996,,020b,20,6,,solidago,8,20,100
cgp01,1,1996,,020b,20,6,,solidago,9,9,100
cgp01,1,1996,,020b,20,6,,solidago,10,0,100
cgp01,1,1996,,020b,20,6,,solidago,11,34,100
cgp01,1,1996,,020b,20,6,,solidago,12,0,100
cgp01,1,1996,,020b,20,6,,solidago,13,3,100
cgp01,1,1996,,020b,20,6,,solidago,14,14,100
cgp01,1,1996,,020b,20,6,,solidago,15,1,100
cgp01,1,1996,,020b,20,6,,solidago,16,4,100
cgp01,1,1996,,020b,20,6,,solidago,17,10,100
cgp01,1,1996,,020b,20,6,,solidago,18,11,100
cgp01,1,1996,,020b,20,6,,solidago,19,10,100
cgp01,1,1996,,020b,20,6,,solidago,20,19,100
cgp01,1,1996,,020c,20,5,,ceanothu,1,9,100
cgp01,1,1996,,020c,20,5,,ceanothu,2,3,100
cgp01,1,1996,,020c,20,5,,ceanothu,3,3,100
cgp01,1,1996,,020c,20,5,,ceanothu,4,45,100
cgp01,1,1996,,020c,20,5,,ceanothu,5,9,100
cgp01,1,1996,,020c,20,5,,ceanothu,6,2,100
cgp01,1,1996,,020c,20,5,,ceanothu,7,5,100
cgp01,1,1996,,020c,20,5,,ceanothu,8,1,100
cgp01,1,1996,,020c,20,5,,ceanothu,9,4,100
cgp01,1,1996,,020c,20,5,,ceanothu,10,5,100
cgp01,1,1996,,020c,20,5,,solidago,1,4,100
cgp01,1,1996,,020c,20,5,,solidago,2,20,100
cgp01,1,1996,,020c,20,5,,solidago,3,2,100
cgp01,1,1996,,020c,20,5,,solidago,4,0,100
cgp01,1,1996,,020c,20,5,,solidago,5,0,100
cgp01,1,1996,,020c,20,5,,solidago,6,10,100
cgp01,1,1996,,020c,20,5,,solidago,7,11,100
cgp01,1,1996,,020c,20,5,,solidago,8,9,100
cgp01,1,1996,,020c,20,5,,solidago,9,5,100
cgp01,1,1996,,020c,20,5,,solidago,10,18,100
cgp01,1,1996,,020c,20,5,,solidago,11,19,100
cgp01,1,1996,,020c,20,5,,solidago,12,10,100
cgp01,1,1996,,020c,20,5,,solidago,13,4,100
cgp01,1,1996,,020c,20,5,,solidago,14,0,100
cgp01,1,1996,,020c,20,5,,solidago,15,9,100
cgp01,1,1996,,020c,20,5,,solidago,16,15,100
cgp01,1,1996,,020c,20,5,,solidago,17,12,100
cgp01,1,1996,,020c,20,5,,solidago,18,5,100
cgp01,1,1996,,020c,20,5,,solidago,19,0,100
cgp01,1,1996,,020c,20,5,,solidago,20,0,100
cgp01,1,1996,,020d,20,6,,ceanothu,1,0,100
cgp01,1,1996,,020d,20,6,,ceanothu,2,3,100
cgp01,1,1996,,020d,20,6,,ceanothu,3,2,100
cgp01,1,1996,,020d,20,6,,ceanothu,4,6,100
cgp01,1,1996,,020d,20,6,,ceanothu,5,11,100
cgp01,1,1996,,020d,20,6,,ceanothu,6,8,100
cgp01,1,1996,,020d,20,6,,ceanothu,7,5,100
cgp01,1,1996,,020d,20,6,,ceanothu,8,12,100
cgp01,1,1996,,020d,20,6,,ceanothu,9,9,100
cgp01,1,1996,,020d,20,6,,ceanothu,10,5,100
cgp01,1,1996,,020d,20,6,,solidago,1,21,100
cgp01,1,1996,,020d,20,6,,solidago,2,13,100
cgp01,1,1996,,020d,20,6,,solidago,3,4,100
cgp01,1,1996,,020d,20,6,,solidago,4,2,100
cgp01,1,1996,,020d,20,6,,solidago,5,7,100
cgp01,1,1996,,020d,20,6,,solidago,6,4,100
cgp01,1,1996,,020d,20,6,,solidago,7,0,100
cgp01,1,1996,,020d,20,6,,solidago,8,7,100
cgp01,1,1996,,020d,20,6,,solidago,9,6,100
cgp01,1,1996,,020d,20,6,,solidago,10,21,100
cgp01,1,1996,,020d,20,6,,solidago,11,3,100
cgp01,1,1996,,020d,20,6,,solidago,12,2,100
cgp01,1,1996,,020d,20,6,,solidago,13,6,100
cgp01,1,1996,,020d,20,6,,solidago,14,14,100
cgp01,1,1996,,020d,20,6,,solidago,15,19,100
cgp01,1,1996,,020d,20,6,,solidago,16,14,100
cgp01,1,1996,,020d,20,6,,solidago,17,5,100
cgp01,1,1996,,020d,20,6,,solidago,18,16,100
cgp01,1,1996,,020d,20,6,,solidago,19,14,100
cgp01,1,1996,,020d,20,6,,solidago,20,3,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,1,1,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,2,24,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,3,15,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,4,6,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,5,7,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,6,4,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,7,7,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,8,2,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,9,3,100
cgp01,1,1996,04,0sua,1,1,,ceanothu,10,8,100
cgp01,1,1996,04,0sua,1,1,,solidago,1,0,100
cgp01,1,1996,04,0sua,1,1,,solidago,2,11,100
cgp01,1,1996,04,0sua,1,1,,solidago,3,6,100
cgp01,1,1996,04,0sua,1,1,,solidago,4,3,100
cgp01,1,1996,04,0sua,1,1,,solidago,5,0,100
cgp01,1,1996,04,0sua,1,1,,solidago,6,2,100
cgp01,1,1996,04,0sua,1,1,,solidago,7,5,100
cgp01,1,1996,04,0sua,1,1,,solidago,8,1,100
cgp01,1,1996,04,0sua,1,1,,solidago,9,3,100
cgp01,1,1996,04,0sua,1,1,,solidago,10,2,100
cgp01,1,1996,04,0sua,1,1,,solidago,11,1,100
cgp01,1,1996,04,0sua,1,1,,solidago,12,0,100
cgp01,1,1996,04,0sua,1,1,,solidago,13,2,100
cgp01,1,1996,04,0sua,1,1,,solidago,14,1,100
cgp01,1,1996,04,0sua,1,1,,solidago,15,5,100
cgp01,1,1996,04,0sua,1,1,,solidago,16,0,100
cgp01,1,1996,04,0sua,1,1,,solidago,17,1,100
cgp01,1,1996,04,0sua,1,1,,solidago,18,8,100
cgp01,1,1996,04,0sua,1,1,,solidago,19,13,100
cgp01,1,1996,04,0sua,1,1,,solidago,20,3,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,1,4,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,2,6,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,3,7,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,4,1,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,5,4,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,6,6,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,7,7,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,8,1,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,9,19,100
cgp01,1,1996,04,0sub,1,1,,ceanothu,10,13,100
cgp01,1,1996,04,0sub,1,1,,solidago,1,0,100
cgp01,1,1996,04,0sub,1,1,,solidago,2,0,100
cgp01,1,1996,04,0sub,1,1,,solidago,3,7,100
cgp01,1,1996,04,0sub,1,1,,solidago,4,1,100
cgp01,1,1996,04,0sub,1,1,,solidago,5,3,100
cgp01,1,1996,04,0sub,1,1,,solidago,6,6,100
cgp01,1,1996,04,0sub,1,1,,solidago,7,0,100
cgp01,1,1996,04,0sub,1,1,,solidago,8,1,100
cgp01,1,1996,04,0sub,1,1,,solidago,9,2,100
cgp01,1,1996,04,0sub,1,1,,solidago,10,8,100
cgp01,1,1996,04,0sub,1,1,,solidago,11,0,100
cgp01,1,1996,04,0sub,1,1,,solidago,12,11,100
cgp01,1,1996,04,0sub,1,1,,solidago,13,4,100
cgp01,1,1996,04,0sub,1,1,,solidago,14,7,100
cgp01,1,1996,04,0sub,1,1,,solidago,15,3,100
cgp01,1,1996,04,0sub,1,1,,solidago,16,5,100
cgp01,1,1996,04,0sub,1,1,,solidago,17,2,100
cgp01,1,1996,04,0sub,1,1,,solidago,18,0,100
cgp01,1,1996,04,0sub,1,1,,solidago,19,3,100
cgp01,1,1996,04,0sub,1,1,,solidago,20,9,100
