LTER.site,Locale,Species.code,Year,N.Obs,Abundance,Order,Species,Feeding,Habitat,Pollinator
KonzaPrairie,grasshopper,Encoptolop subracil,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2008,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2011,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop subracil,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2008,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2011,1,1,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2013,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Encoptolop spp.,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2008,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2013,8,759,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2014,8,1056,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Tettigoniidae spp.,2015,8,925,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1982,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1983,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1984,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1985,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1986,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1987,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1988,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1989,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1990,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1991,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1996,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1997,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1998,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,1999,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2000,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2001,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2002,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2003,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2004,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2005,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2006,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2007,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2008,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2009,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2010,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2011,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2012,0,0,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2013,8,208,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2014,6,191,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Oecanthinae spp.,2015,8,287,Orthoptera,Oecanthinae spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1982,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1983,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1984,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1985,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1986,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1987,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1988,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1989,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1990,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1991,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1996,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1997,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1998,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,1999,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2000,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2001,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2002,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2003,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2004,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2005,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2006,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2007,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2008,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2009,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2010,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2011,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2012,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2013,2,2,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2014,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Gryllidae spp.,2015,0,0,Orthoptera,NA,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1982,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1983,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1984,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1985,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1986,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1987,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1988,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1989,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1990,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1991,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1996,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1997,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1998,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,1999,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2000,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2001,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2002,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2003,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2004,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2005,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2006,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2007,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2008,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2009,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2010,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2011,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2012,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2013,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2014,1,1,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
KonzaPrairie,grasshopper,Boopedon spp.,2015,0,0,Orthoptera,Boopedon spp.,herbivore,terrestrial,n
